0;0
4.673685781;0.00605234
8.755577677;0.012063119
12.15461769;0.017683286
15.07511604;0.023034753
17.62449714;0.028160351
19.88324558;0.033102961
21.90864141;0.037894731
23.74293655;0.04256072
25.418052;0.047120662
26.95865407;0.051590363
28.38418164;0.05598269
29.71021895;0.060308275
30.94944871;0.064576023
32.11232899;0.068793491
33.20758428;0.072967163
34.24256843;0.077102663
35.22353748;0.081204913
36.15585792;0.085278264
37.04416792;0.089326593
37.89250362;0.093353381
38.70439928;0.097361777
39.48296749;0.101354651
40.23096398;0.105334634
40.95084059;0.109304156
41.64478868;0.113265474
42.31477526;0.117220697
42.96257301;0.121171805
43.58978553;0.125120672
44.19786868;0.129069076
44.78814871;0.133018716
45.36183773;0.136971222
45.92004699;0.140928167
46.46379839;0.144891074
46.99403436;0.148861427
47.51162657;0.152840674
48.01738345;0.156830242
48.51205686;0.160831532
48.99634792;0.164845936
49.47091222;0.168874833
49.93636441;0.172919601
50.39328231;0.176981618
50.84221058;0.181062268
51.28366406;0.185162945
51.71813074;0.189285059
52.14607447;0.193430038
52.56793748;0.197599332
52.98414259;0.201794423
53.39509535;0.206016821
53.80118596;0.210268076
54.20279109;0.214549779
54.60027557;0.218863567
54.99399402;0.223211128
55.38429233;0.22759421
55.77150922;0.23201462
56.1559776;0.236474237
56.538026;0.240975012
56.91797995;0.245518979
57.29616337;0.250108263
57.67289997;0.254745082
58.04851464;0.259431762
58.42333497;0.264170743
58.79769273;0.268964588
59.17192549;0.273815997
59.5463783;0.278727815
59.92140552;0.283703046
60.29737277;0.288744869
60.67465902;0.293856649
61.05365896;0.299041958
61.43478554;0.304304591
61.81847276;0.309648583
62.20517887;0.315078237
62.59538991;0.320598145
62.98962363;0.326213212
63.38843407;0.331928689
63.79241662;0.337750202
64.20221386;0.343683788
64.61852223;0.349735932
65.04209977;0.355913608
65.47377506;0.362224326
65.91446064;0.368676227
66.40149076;0.37582353
66.86536383;0.382640604
67.34489289;0.389685647
67.8417271;0.396981185
68.35699921;0.40454179
68.89194426;0.412383111
69.44792532;0.420522162
70.02645176;0.428977487
70.62920053;0.437769347
71.25804139;0.446919926
71.91506679;0.456453583
72.60262759;0.466397129
73.32337582;0.47678015
74.08031619;0.487635385
74.87686849;0.498999152
75.7169434;0.510911851
76.60503515;0.523418527
77.54633517;0.536569518
78.54687209;0.550421187
79.61368466;0.565036717
80.75503555;0.580486972
81.98067568;0.596851353
83.3021697;0.614218565
84.73329292;0.632687118
86.290507;0.652365227
87.99351167;0.673369601
89.86584695;0.695822206
91.93547377;0.719843664
94.23517603;0.745541294
96.80248869;0.772989365
99.67867351;0.802199412
102.9061171;0.833080899
106.5236467;0.865398782
110.5600166;0.89874466
115.0273496;0.932546245
119.9177629;0.966132594
125.2058607;0.998842997
130.8565583;1.030135035
136.834435;1.059646341
143.1106896;1.08719736
149.6662762;1.112754771
156.4920524;1.136383112
163.5874324;1.158202364
170.9586656;1.178357558
178.6173032;1.196999657
186.5790382;1.214274788
194.8629179;1.230318889
203.4908668;1.245255604
212.487452;1.259195983
221.8798327;1.27223912
231.6978554;1.284473211
241.9742696;1.295976757
252.7450536;1.306819754
264.0498464;1.317064815
275.9324952;1.326768184
288.4417335;1.335980633
301.632013;1.344748271
315.5645261;1.353113243
330.3084633;1.361114372
345.9425728;1.368787722
362.5571063;1.376167133
380.2562695;1.383284715
399.1613404;1.390171338
419.4146803;1.396857131
441.1849571;1.403372014
464.6740417;1.409746292
490.12625;1.41601136
517.8409381;1.422200568
548.1899907;1.428350336
581.642622;1.434501656
618.8013934;1.440702173
660.4559644;1.447009207
707.6658517;1.453494275
761.8925534;1.46025015
825.2196007;1.467402365
900.7377832;1.475128893
993.2605061;1.483695768
1110.747867;1.493525808
1267.375992;1.505340691
1490.694538;1.520471846
1838.619381;1.541509781
2401.573603;1.571597594
3263.504903;1.611656161
4137.799334;1.646723965
4934.00349;1.674558513
5682.100369;1.697600096
6404.0552;1.717328317
7114.982881;1.734648049
7825.575649;1.750137156
8543.921217;1.764185218
9276.596503;1.777068022
10029.33217;1.788989166
10807.44064;1.800104456
11616.11601;1.810536931
12460.66742;1.820386537
13346.72296;1.82973662
14280.42953;1.838658463
15268.66902;1.847214602
16319.31063;1.855461357
17441.52272;1.863450895
18646.17413;1.871233025
19946.36858;1.87885691
21358.17611;1.886372867
22901.66257;1.89383445
24602.37937;1.901301093
26493.58737;1.908841723
28619.69487;1.916540059
31041.79675;1.924502864
33847.05161;1.9328736
37165.55855;1.941856641
41203.18869;1.951763785
46312.37023;1.963113445
53168.19567;1.976874713
63312.29012;1.995211772
79725.77971;2.021888262
106283.3638;2.061108199
149254.4374;2.120168881
218783.0951;2.211523374
285478.5849;2.297333279
